cardname,cardq,cardid,cardrarity,cardcondition,card_edition,cardset,cardcode
D/D/D Oracle King d'Arc,3,82956492,Starfoil Rare,M,Unlimited,Star Pack - Battle Royal,SP17-EN040
D/D/D Super Doom King Purple Armageddon,3,84569886,Common,M,Unlimited,Soul Fusion,SOFU-EN096
D/D/D Supersight King Zero Maxwell,3,76029419,Common,M,Unlimited,Lightning Overdrive,LIOV-EN095
D/D/D Supreme King Kaiser,3,44186624,Common,M,Unlimited,Structure Deck: Pendulum Domination,SDPD-EN013
D/D/D Wave King Caesar,3,3758046,Common,M,Unlimited,Structure Deck: Pendulum Domination,SDPD-EN043
Dai Dance,3,50696588,Common,M,Unlimited,2018 Mega-Tin Mega Pack,MP18-EN220
Dai Dance,3,50696588,Common,M,Unlimited,Extreme Force,EXFO-EN077
Dai-sojo of the Ice Barrier,3,41090784,Common,M,Unlimited,Structure Deck: Freezing Chains,SDFC-EN014
Damage Condenser,3,28378427,Common,M,Unlimited,Duel Terminal 3,DT03-EN048
Damage Condenser,3,28378427,Common,M,Unlimited,Structure Deck: Saga of Blue-Eyes White Dragon,SDBE-EN036
Damage Diet,3,95448692,Common,M,Unlimited,Photon Shockwave,PHSW-EN065
Damage Eater,3,60741115,Common,M,Unlimited,Duelist Revolution,DREV-EN004
Damage Eater,3,60741115,Common,M,Unlimited,Duelist Pack 10: Yusei 3,DP10-EN009
Damage Gate,3,87106146,Common,M,Unlimited,Starter Deck: Kaiba Reloaded,YSKR-EN048
Damage Gate,3,87106146,Common,M,Unlimited,Battle Pack: Epic Dawn,BP01-EN109
Damage Gate,3,87106146,Common,M,Unlimited,Battle Pack 2: War of the Giants,BP02-EN205
Damage Gate,3,87106146,Common,M,Unlimited,Battle Pack 3: Monster League,BP03-EN218
Damage Mage,3,50613779,Common,M,Unlimited,Return of the Duelist,REDU-EN002
Damage Translation,3,35268887,Common,M,Unlimited,Ancient Prophecy,ANPR-EN071
Damage Vaccine Omega MAX,3,98535702,Common,M,Unlimited,Generation Force,GENF-EN066
Dance Princess of the Ice Barrier,3,59546528,Common,M,Unlimited,Structure Deck: Freezing Chains,SDFC-EN013
Dances with Beasts,3,33298291,Common,M,Unlimited,Chaos Impact,CHIM-EN097
Dancing Elf,3,59983499,Common,M,Unlimited,Tournament Pack 2,TP2-016
Dancing Fairy,3,90925163,Common,M,Unlimited,Dark Beginning 1,DB1-EN236
Dandylion,0,15341821,Common,M,Unlimited,Battle Pack 2: War of the Giants,BP02-EN077
Dandylion,0,15341821,Common,M,Unlimited,Structure Deck: Emperor of Darkness,SR01-EN018
Danger! Chupacabra!,3,16209941,Common,M,Unlimited,Structure Deck: Sacred Beasts,SDSA-EN018
Danger! Disturbance! Disorder!,3,23213239,Common,M,Unlimited,Burst of Destiny,BODE-EN097
Danger! Feets of Strength!,3,83928661,Common,M,Unlimited,2020 Tin of Lost Memories Mega Pack,MP20-EN086
Dangerous Machine Type-6,3,76895648,Common,M,Unlimited,Legendary Collection 4: Joey's World,LCJW-EN072
Danipon,3,48588176,Common,M,Unlimited,Order of Chaos,ORCS-EN091
Danipon,3,48588176,Common,M,Unlimited,Speed Duel: Scars of Battle,SBSC-EN020
Danmari @Ignister,3,66192538,Common,M,Unlimited,Lightning Overdrive,LIOV-EN011
"Dante, Traveler of the Burning Abyss",3,83531441,Common,M,Unlimited,Legendary Hero Decks,LEHD-ENC39
Dark Angel,3,28593329,Common,M,Unlimited,Circuit Break,CIBR-EN005
Dark Angel,3,28593329,Starfoil Rare,M,Unlimited,Star Pack VRAINS,SP18-EN024
Dark Armed Dragon,3,65192027,Common,M,Unlimited,Structure Deck: Dragons Collide,SDDC-EN012
Dark Armed Dragon,3,65192027,Common,M,Unlimited,Structure Deck: Shaddoll Showdown,SDSH-EN014
Dark Armed Dragon,3,65192027,Common,M,Unlimited,Structure Deck: Pendulum Domination,SDPD-EN016
Dark Artist,3,72520073,Common,M,Unlimited,Legacy of the Valiant,LVAL-EN090
Dark Assailant,3,41949033,Common,M,Unlimited,Starter Deck: Kaiba,SDK-015
Dark Balter the Terrible,3,80071763,Common,M,Unlimited,Tournament Pack 6,TP6-EN010
Dark Beckoning Beast,3,81034083,Common,M,Unlimited,Structure Deck: Sacred Beasts,SDSA-EN003
Dark Blade,3,11321183,Common,M,Unlimited,Demo Pack,DEM1-EN002
Dark Blade,3,11321183,Common,M,Unlimited,Starter Deck: Jaden Yuki,YSDJ-EN003
Dark Blade,3,11321183,Common,M,Unlimited,Dark Revelation Volume 1,DR1-EN062
Dark Blade,3,11321183,Common,M,Unlimited,Starter Deck: Dawn of the Xyz,YS11-EN003
Dark Blade,3,11321183,Common,M,Unlimited,Starter Deck: Syrus Truesdale,YSDS-EN003
Dark Blade,3,11321183,Common,M,Unlimited,Starter Deck: Yugi Reloaded,YSYR-EN007
Dark Blade,3,11321183,Common,M,Unlimited,Starter Deck 2006,YSD-EN004
Dark Blade,3,11321183,Common,M,Unlimited,Speed Duel: Battle City Box,SBCB-EN092
Dark Blade,3,11321183,Common,M,Unlimited,Super Starter: Space-Time Showdown,YS14-EN005
Dark Blade,3,11321183,Common,M,Unlimited,Structure Deck: Warrior's Triumph,SD5-EN003
Dark Blade,3,11321183,Common,M,Unlimited,Starter Deck: Yugi Evolution,SYE-015
Dark Blade,3,11321183,Common,M,Unlimited,5D's 2008 Starter Deck,5DS1-EN004
Dark Bribe,3,77538567,Common,M,Unlimited,Structure Deck: Gates of the Underworld,SDGU-EN039
Dark Bribe,3,77538567,Common,M,Unlimited,Starter Deck: Yuya,YS16-EN038
Dark Bribe,3,77538567,Common,M,Unlimited,Starter Deck: Link Strike,YS17-EN040
Dark Bribe,3,77538567,Common,M,Unlimited,Structure Deck: Warriors' Strike,SDWS-EN032
Dark Bribe,3,77538567,Common,M,Unlimited,Super Starter: V for Victory,YS13-EN040
Dark Bribe,3,77538567,Common,M,Unlimited,Structure Deck: Wave of Light,SR05-EN036
Dark Bribe,3,77538567,Common,M,Unlimited,Battle Pack 3: Monster League,BP03-EN202
Dark Calling,3,12071500,Common,M,Unlimited,Legendary Duelists: Immortal Destiny,LED5-EN022
Dark Cat with White Tail,3,8634636,Common,M,Unlimited,Magician's Force,MFC-083
Dark Cat with White Tail,3,8634636,Common,M,Unlimited,Dark Revelation Volume 1,DR1-EN138
Dark Catapulter,3,33875961,Common,M,Unlimited,Duelist Pack 1: Jaden Yuki,DP1-EN008
Dark Catapulter,3,33875961,Common,M,Unlimited,Dark Revelation Volume 4,DR04-EN013
Dark City,3,53527835,Common,M,Unlimited,Duelist Pack 5: Aster Phoenix,DP05-EN019
Dark City,3,53527835,Common,M,Unlimited,Legendary Hero Decks,LEHD-ENA20
Dark City,3,53527835,Common,M,Unlimited,Legendary Collection 2,LCGX-EN144
Dark Coffin,3,1804528,Common,M,Unlimited,Dark Beginning 2,DB2-EN244
Dark Coffin,3,1804528,Common,M,Unlimited,Structure Deck: Lord of the Storm,SD8-EN032
Dark Coffin,3,1804528,Common,M,Unlimited,Pharaonic Guardian,PGD-047
Dark Contract with Errors,3,37209439,Common,M,Unlimited,Structure Deck: Pendulum Domination,SDPD-EN036
Dark Contract with Errors,3,37209439,Common,M,Unlimited,2016 Mega-Tin Mega Pack,MP16-EN155
Dark Contract with Errors,3,37209439,Common,M,Unlimited,Dimension of Chaos,DOCS-EN069
Dark Contract with the Gate,3,46372010,Common,M,Unlimited,Structure Deck: Pendulum Domination,SDPD-EN024
Dark Contract with the Gate,3,46372010,Common,M,Unlimited,2016 Mega-Tin Mega Pack,MP16-EN168
Dark Contract with the Gate,3,46372010,Common,M,Unlimited,Dimension of Chaos,DOCS-EN093
Dark Contract with the Swamp King,3,73360025,Common,M,Unlimited,Structure Deck: Pendulum Domination,SDPD-EN025
Dark Contract with the Swamp King,3,73360025,Common,M,Unlimited,2016 Mega-Tin Mega Pack,MP16-EN169
Dark Contract with the Swamp King,3,73360025,Common,M,Unlimited,Dimension of Chaos,DOCS-EN094
Dark Contract with the Witch,3,9765723,Common,M,Unlimited,Structure Deck: Pendulum Domination,SDPD-EN035
Dark Contract with the Witch,3,9765723,Common,M,Unlimited,2016 Mega-Tin Mega Pack,MP16-EN170
Dark Contract with the Witch,3,9765723,Common,M,Unlimited,Dimension of Chaos,DOCS-EN095
Dark Contract with the Yamimakai,3,45974017,Common,M,Unlimited,Structure Deck: Pendulum Domination,SDPD-EN023
Dark Core,3,70231910,Common,M,Unlimited,Structure Deck: The Dark Emperor,SDDE-EN023
Dark Core,3,70231910,Common,M,Unlimited,Dark Revelation Volume 1,DR1-EN090
Dark Crusader,3,91596726,Common,M,Unlimited,Battle Pack 3: Monster League,BP03-EN035
Dark Crusader,3,91596726,Common,M,Unlimited,Phantom Darkness,PTDN-EN020
Dark Deal,3,65824822,Common,M,Unlimited,Structure Deck: Gates of the Underworld,SDGU-EN036
Dark Deal,3,65824822,Common,M,Unlimited,Elemental Energy,EEN-EN052
Dark Designator,3,78053598,Common,M,Unlimited,Dark Revelation Volume 1,DR1-EN027
Dark Designator,3,78053598,Common,M,Unlimited,Tournament Pack 5,TP5-EN020
Dark Doriado,3,62312469,Common,M,Unlimited,Breakers of Shadow,BOSH-EN035
Dark Doriado,3,62312469,Common,M,Unlimited,Structure Deck: Spirit Charmers,SDCH-EN015
Dark Doriado,3,62312469,Common,M,Unlimited,2016 Mega-Tin Mega Pack,MP16-EN203
Dark Dragon Ritual,3,18803791,Common,M,Unlimited,Dragons of Legend: The Complete Series,DLCS-EN070
Dark Driceratops,3,65287621,Common,M,Unlimited,Legendary Collection 4: Joey's World,LCJW-EN150
Dark Driceratops,3,65287621,Common,M,Unlimited,Speed Duel Decks: Ultimate Predators,SS03-ENA12
Dark Driceratops,3,65287621,Common,M,Unlimited,Structure Deck: Dinosaur's Rage,SD09-EN006
Dark Driceratops,3,65287621,Common,M,Unlimited,Dark Revelation Volume 2,DR2-EN074
Dark Dust Spirit,3,89111398,Common,M,Unlimited,Legendary Collection 4: Joey's World,LCJW-EN188
Dark Dust Spirit,3,89111398,Common,M,Unlimited,Structure Deck: Zombie Madness,SD2-EN004
Dark Dust Spirit,3,89111398,Common,M,Unlimited,Dark Beginning 2,DB2-EN217
Dark Dust Spirit,3,89111398,Common,M,Unlimited,Pharaonic Guardian,PGD-017
Dark Effigy,3,81755371,Common,M,Unlimited,Tactical Evolution,TAEV-EN038
Dark Elf,3,21417692,Common,M,Unlimited,Tournament Pack 3,TP3-018
Dark Energy,3,4614116,Common,M,Unlimited,Starter Deck: Kaiba,SDK-020
Dark Eradicator Warlock,3,29436665,Common,M,Unlimited,OTS Tournament Pack 2,OP02-EN016
Dark Eruption,3,674561,Common,M,Unlimited,Structure Deck: Gates of the Underworld,SDGU-EN030
Dark Eruption,3,674561,Common,M,Unlimited,Structure Deck: Pendulum Domination,SDPD-EN030
Dark Eruption,3,674561,Common,M,Unlimited,Speed Duel Decks: Twisted Nightmares,SS05-ENA24
Dark Eruption,3,674561,Common,M,Unlimited,Legendary Hero Decks,LEHD-ENC19
Dark Eruption,3,674561,Common,M,Unlimited,Structure Deck: Synchron Extreme,SDSE-EN030
Dark Eye Nightmare,3,88685329,Common,M,Unlimited,Lightning Overdrive,LIOV-EN027
Dark Factory of Mass Production,3,90928333,Common,M,Unlimited,Legendary Decks II,LDK2-ENY31
Dark Factory of Mass Production,3,90928333,Common,M,Unlimited,Dark Revelation Volume 3,DR3-EN037
Dark Factory of Mass Production,3,90928333,Common,M,Unlimited,Starter Deck 2006,YSD-EN029
Dark Factory of Mass Production,3,90928333,Common,M,Unlimited,Speed Duel Decks: Ultimate Predators,SS03-ENB22
Dark Factory of Mass Production,3,90928333,Common,M,Unlimited,Super Starter: Space-Time Showdown,YS14-EN029
Dark Factory of Mass Production,3,90928333,Common,M,Unlimited,Soul of the Duelist,SOD-EN037
Dark Factory of More Production,3,9064354,Common,M,Unlimited,2020 Tin of Lost Memories Mega Pack,MP20-EN034
Dark Factory of More Production,3,9064354,Common,M,Unlimited,Structure Deck: Sacred Beasts,SDSA-EN040
Dark Flare Knight,3,13722870,Common,M,Unlimited,Legendary Collection 3: Yugi's World,LCYW-EN049
Dark Fusion,3,94820406,Common,M,Unlimited,Legendary Duelists: Immortal Destiny,LED5-EN021
Dark Fusion,3,94820406,Common,M,Unlimited,Duelist Pack 6: Jaden Yuki 3,DP06-EN018
Dark General Freed,3,70676581,Common,M,Unlimited,Legendary Collection 3: Yugi's World,LCYW-EN214
Dark Grepher,1,14536035,Common,M,Unlimited,Duel Terminal 6,DT06-EN058
Dark Grepher,1,14536035,Common,M,Unlimited,Legendary Collection 3: Yugi's World,LCYW-EN208
Dark Grepher,1,14536035,Common,M,Unlimited,Structure Deck: Pendulum Domination,SDPD-EN017
Dark Hole,3,53129443,Common,M,Unlimited,Starter Deck: Kaiba Reloaded,YSKR-EN028
Dark Hole,3,53129443,Common,M,Unlimited,Structure Deck: Realm of the Sea Emperor,SDRE-EN031
Dark Hole,3,53129443,Common,M,Unlimited,Starter Deck: Kaiba,SDK-022
Dark Hole,3,53129443,Common,M,Unlimited,Turbo Pack: Booster Four,TU04-EN017
Dark Hole,3,53129443,Common,M,Unlimited,Starter Deck: Link Strike,YS17-EN023
Dark Hole,3,53129443,Common,M,Unlimited,Demo Deck 2016,DEM3-EN012
Dark Hole,3,53129443,Common,M,Unlimited,Starter Deck: Joey,SDJ-026
Dark Hole,3,53129443,Common,M,Unlimited,Starter Deck: Codebreaker,YS18-EN025
Dark Hole,3,53129443,Common,M,Unlimited,Structure Deck: Samurai Warlords,SDWA-EN023
Dark Hole,3,53129443,Common,M,Unlimited,Starter Deck: Pegasus,SDP-026
Dark Hole,3,53129443,Common,M,Unlimited,Starter Deck: Yugi Reloaded,YSYR-EN025
Dark Hole,3,53129443,Common,M,Unlimited,OTS Tournament Pack 12,OP12-EN022
Dark Hole,3,53129443,Common,M,Unlimited,Legendary Hero Decks,LEHD-ENC15
Dark Hole,3,53129443,Common,M,Unlimited,Starter Deck: Yugi Evolution,SYE-026
Dark Hole,3,53129443,Common,M,Unlimited,Starter Deck: Yugi,SDY-022
Dark Horus,3,66214679,Common,M,Unlimited,Legendary Collection 3: Yugi's World,LCYW-EN209
Dark Illusion,3,5562461,Common,M,Unlimited,Structure Deck: Marik,SDMA-EN036
Dark Jeroid,3,90980792,Common,M,Unlimited,Structure Deck: Marik,SDMA-EN005
Dark Jeroid,3,90980792,Common,M,Unlimited,Speed Duel Decks: Twisted Nightmares,SS05-ENB18
Dark Jeroid,3,90980792,Common,M,Unlimited,Legendary Collection 4: Joey's World,LCJW-EN114
Dark King of the Abyss,3,53375573,Common,M,Unlimited,Dark Beginning 1,DB1-EN108
Dark Lucius LV4,3,85313220,Common,M,Unlimited,Speed Duel Decks: Twisted Nightmares,SS05-ENB10
Dark Lucius LV4,3,85313220,Common,M,Unlimited,Cyberdark Impact,CDIP-EN009
Dark Lucius LV6,3,12817939,Common,M,Unlimited,Speed Duel Decks: Twisted Nightmares,SS05-ENB09
Dark Lucius LV8,3,58206034,Common,M,Unlimited,Speed Duel Decks: Twisted Nightmares,SS05-ENB08
Dark Magic Attack,3,2314238,Common,M,Unlimited,Legendary Decks II,LDK2-ENY28
Dark Magic Attack,3,2314238,Common,M,Unlimited,Legendary Collection 3: Yugi's World,LCYW-EN071
Dark Magic Attack,3,2314238,Common,M,Unlimited,Legendary Dragon Decks,LEDD-ENA20
Dark Magic Attack,3,2314238,Common,M,Unlimited,King of Games: Yugi's Legendary Decks,YGLD-ENC29
Dark Magic Attack,3,2314238,Common,M,Unlimited,Structure Deck: Yugi Muto,SDMY-EN026
Dark Magic Attack,3,2314238,Common,M,Unlimited,Duel Terminal - Preview,DTP1-EN014
Dark Magic Attack,3,2314238,Common,M,Unlimited,Structure Deck: Spellcaster's Judgment,SD6-EN026
Dark Magic Attack,3,2314238,Common,M,Unlimited,Starter Deck: Yugi Reloaded,YSYR-EN032
Dark Magic Attack,3,2314238,Common,M,Unlimited,Speed Duel Decks: Destiny Masters,SS01-ENA11
Dark Magic Attack,3,2314238,Common,M,Unlimited,Duel Terminal 1,DT01-EN040
Dark Magic Curtain,3,99789342,Common,M,Unlimited,Speed Duel: Battle City Box,SBCB-EN010
Dark Magic Curtain,3,99789342,Common,M,Unlimited,King of Games: Yugi's Legendary Decks,YGLD-ENB18
Dark Magic Curtain,3,99789342,Common,M,Unlimited,Legendary Dragon Decks,LEDD-ENA14
Dark Magic Curtain,3,99789342,Common,M,Unlimited,Structure Deck: Yugi Muto,SDMY-EN027
Dark Magic Expanded,3,111280,Common,M,Unlimited,2017 Mega-Tin Mega Pack,MP17-EN102
Dark Magic Expanded,3,111280,Common,M,Unlimited,Legendary Dragon Decks,LEDD-ENA17
Dark Magic Expanded,3,111280,Common,M,Unlimited,The Dark Illusion,TDIL-EN059
Dark Magic Inheritance,3,41735184,Common,M,Unlimited,Legendary Dragon Decks,LEDD-ENA18
Dark Magic Inheritance,3,41735184,Common,M,Unlimited,Structure Deck: Yugi Muto,SDMY-EN025
Dark Magical Circle,3,47222536,Common,M,Unlimited,Legendary Duelists: Magical Hero,LED6-EN009
Dark Magician,3,46986414,Common,M,Unlimited,Speed Duel: Battle City Box,SBCB-EN001
Dark Magician,3,46986414,Common,M,Unlimited,Speed Duel Decks: Match of the Millennium,SS04-ENA01
Dark Magician,3,46986414,Common,M,Unlimited,Legendary Dragon Decks,LEDD-ENA01
Dark Magician,3,46986414,Common,M,Unlimited,Structure Deck: Yugi Muto,SDMY-EN010
Dark Magician,3,46986414,Common,M,Unlimited,Starter Deck: Yugi Reloaded,YSYR-EN001
Dark Magician,3,46986414,Common,M,Unlimited,Structure Deck: Spellcaster's Judgment,SD6-EN003
Dark Magician,3,46986414,Common,M,Unlimited,King of Games: Yugi's Legendary Decks,YGLD-ENA03
Dark Magician,3,46986414,Common,M,Unlimited,Speed Duel Decks: Destiny Masters,SS01-ENA01
Dark Magician,3,46986414,Common,M,Unlimited,Legendary Decks II,LDK2-ENY10
Dark Magician Girl,3,38033121,Common,M,Unlimited,Legendary Duelists: Magical Hero,LED6-EN000
Dark Magician Girl,3,38033121,Common,M,Unlimited,Legendary Dragon Decks,LEDD-ENA02
Dark Magician Girl,3,38033121,Common,M,Unlimited,King of Games: Yugi's Legendary Decks,YGLD-ENC10
Dark Magician Girl,3,38033121,Common,M,Unlimited,Structure Deck: Yugi Muto,SDMY-EN011
Dark Magician Girl,3,38033121,Common,M,Unlimited,Starter Deck: Yugi Reloaded,YSYR-EN011
Dark Magician Girl,3,38033121,Common,M,Unlimited,Speed Duel Decks: Destiny Masters,SS01-ENA04
Dark Magician Girl,3,38033121,Common,M,Unlimited,King of Games: Yugi's Legendary Decks,YGLD-ENA04
Dark Magician Girl,3,38033121,Common,M,Unlimited,Legendary Decks II,LDK2-ENY11
Dark Magician Girl the Dragon Knight,3,43892408,Common,M,Unlimited,Legendary Dragon Decks,LEDD-ENA36
Dark Magician Knight,3,50725996,Common,M,Unlimited,Legendary Collection 3: Yugi's World,LCYW-EN028
Dark Magician of Chaos,3,40737112,Common,M,Unlimited,Structure Deck: Order of the Spellcasters,SR08-EN015
Dark Mambele,3,41722932,Common,M,Unlimited,Order of Chaos,ORCS-EN058
Dark Master - Zorc,3,97642679,Common,M,Unlimited,Legendary Collection 3: Yugi's World,LCYW-EN123
Dark Master - Zorc,3,97642679,Common,M,Unlimited,Millennium Pack,MIL1-EN009
Dark Mimic LV1,3,74713516,Common,M,Unlimited,Dark Revelation Volume 3,DR3-EN009
Dark Mimic LV1,3,74713516,Common,M,Unlimited,Gold Series: Haunted Mine,GLD5-EN017
Dark Mimic LV1,3,74713516,Common,M,Unlimited,Speed Duel Decks: Twisted Nightmares,SS05-ENA18
Dark Mimic LV1,3,74713516,Common,M,Unlimited,Soul of the Duelist,SOD-EN009
Dark Mimic LV3,3,1102515,Common,M,Unlimited,Gold Series: Haunted Mine,GLD5-EN018
Dark Mimic LV3,3,1102515,Common,M,Unlimited,Speed Duel Decks: Twisted Nightmares,SS05-ENA17
Dark Necrofear,3,31829185,Common,M,Unlimited,Legendary Duelists: Immortal Destiny,LED5-EN006
Dark Necrofear,3,31829185,Common,M,Unlimited,Speed Duel Decks: Twisted Nightmares,SS05-ENA01
Dark Necrofear,3,31829185,Common,M,Unlimited,Duelist Pack: Rivals of the Pharaoh,DPRP-EN040
Dark Nephthys,3,38107923,Common,M,Unlimited,Legendary Collection 3: Yugi's World,LCYW-EN211
Dark Paladin,3,98502113,Common,M,Unlimited,Speed Duel: Battle City Box,SBCB-EN021
Dark Paladin,3,98502113,Common,M,Unlimited,Structure Deck: Yugi Muto,SDMY-EN043
Dark Paladin,3,98502113,Common,M,Unlimited,Legendary Dragon Decks,LEDD-ENA34
Dark Paladin,3,98502113,Common,M,Unlimited,King of Games: Yugi's Legendary Decks,YGLD-ENC41
Dark Paladin,3,98502113,Common,M,Unlimited,Millennium Pack,MIL1-EN041
Dark Prisoner,3,89558090,Common,M,Unlimited,Speed Duel Decks: Twisted Nightmares,SS05-ENB06
Dark Rabbit,3,99261403,Common,M,Unlimited,Speed Duel Demo Deck,DEM5-EN003
Dark Rabbit,3,99261403,Common,M,Unlimited,Speed Duel Decks: Destiny Masters,SS01-ENC04
Dark Rebellion Xyz Dragon,3,16195942,Common,M,Unlimited,Legendary Hero Decks,LEHD-ENC33
Dark Red Enchanter,3,45462639,Common,M,Unlimited,Structure Deck: Spellcaster's Command,SDSC-EN006
Dark Renewal,3,9287078,Common,M,Unlimited,Legendary Dragon Decks,LEDD-ENA30
Dark Requiem Xyz Dragon,3,1621413,Common,M,Unlimited,Legendary Hero Decks,LEHD-ENC34
Dark Resonator,3,97021916,Common,M,Unlimited,Battle Pack 2: War of the Giants,BP02-EN067
Dark Resonator,3,97021916,Common,M,Unlimited,Duelist Pack: Dimensional Guardians,DPDG-EN020
Dark Resonator,3,97021916,Common,M,Unlimited,High-Speed Riders,HSRD-EN020
Dark Resonator,3,97021916,Common,M,Unlimited,Legendary Collection 5D's,LC5D-EN057
Dark Resonator,3,97021916,Common,M,Unlimited,Battle Pack: Epic Dawn,BP01-EN203
Dark Resonator,3,97021916,Common,M,Unlimited,Duel Terminal 1,DT01-EN054
Dark Room of Nightmare,3,85562745,Common,M,Unlimited,Dark Revelation Volume 1,DR1-EN030
Dark Room of Nightmare,3,85562745,Common,M,Unlimited,Structure Deck: Marik,SDMA-EN024
Dark Room of Nightmare,3,85562745,Common,M,Unlimited,Structure Deck: Blaze of Destruction,SD3-EN022
Dark Room of Nightmare,3,85562745,Common,M,Unlimited,Retro Pack 2,RP02-EN078
Dark Rose Fairy,3,90724272,Common,M,Unlimited,Legendary Duelists: Season 2,LDS2-EN107
Dark Ruler Ha Des,3,53982768,Common,M,Unlimited,Battle Pack: Epic Dawn,BP01-EN122
Dark Ruler Ha Des,3,53982768,Common,M,Unlimited,Speed Duel Decks: Twisted Nightmares,SS05-ENA11
Dark Ruler No More,3,54693926,Common,M,Unlimited,Structure Deck: Spirit Charmers,SDCH-EN027
Dark Sage,3,92377303,Common,M,Unlimited,Legendary Collection 3: Yugi's World,LCYW-EN027
Dark Scheme,3,69402394,Common,M,Unlimited,Structure Deck: Gates of the Underworld,SDGU-EN031
Dark Scorpion - Chick the Yellow,3,61587183,Common,M,Unlimited,Gold Series: Haunted Mine,GLD5-EN010
Dark Scorpion - Chick the Yellow,3,61587183,Common,M,Unlimited,Dark Revelation Volume 1,DR1-EN188
Dark Scorpion - Cliff the Trap Remover,3,6967870,Common,M,Unlimited,Magician's Force,MFC-078
Dark Scorpion - Cliff the Trap Remover,3,6967870,Common,M,Unlimited,Dark Revelation Volume 1,DR1-EN133
Dark Scorpion - Cliff the Trap Remover,3,6967870,Common,M,Unlimited,Gold Series: Haunted Mine,GLD5-EN007
Dark Scorpion - Gorg the Strong,3,48768179,Common,M,Unlimited,Gold Series: Haunted Mine,GLD5-EN011
Dark Scorpion - Gorg the Strong,3,48768179,Common,M,Unlimited,Dark Revelation Volume 1,DR1-EN222
Dark Scorpion - Gorg the Strong,3,48768179,Common,M,Unlimited,Speed Duel: Battle City Box,SBCB-EN155
Dark Scorpion - Meanae the Thorn,3,74153887,Common,M,Unlimited,Gold Series: Haunted Mine,GLD5-EN012
Dark Scorpion - Meanae the Thorn,3,74153887,Common,M,Unlimited,Dark Revelation Volume 1,DR1-EN223
